Example ID,Target,Features_ 1,Features_ 2,Features_ 3,Features_ 4,Features_ 5,Features_ 6,Features_ 7,Features_ 8,Features_ 9,Features_10,Features_11,Features_12,Features_13,Features_14,Features_15,Features_16,Features_17,Features_18,Features_19,Features_20,Features_21
ID1027,30.175592,0.170001,-0.412906,0.160589,1.43418,-0.00238,0.130485,0.11768,-0.004765,-0.001495,-0.012969,0.041667,-0.000019,0.020896,0.040508,0.994497,0.339405,-2.828027,-0.996841,-0.003509,-0.958654,-0.21155
ID1028,19.165579,0.011571,-0.300562,-0.130386,1.598611,-0.000244,-0.006073,0.23736,-0.030093,-0.000021,-0.04925,-0.000298,-0.00059,0.003004,0.001325,0.095579,0.007619,0.549613,0.02089,0.039989,-0.048268,-0.090512
ID1029,-4.621487,-0.395817,-0.406436,0.016306,1.800762,0.426565,-0.231094,0.088691,-0.290572,-0.694447,0.924374,1.776102,1.139604,0.028881,-1.536005,-0.261475,3.6466,0.112344,-9.201052,-1.176196,2.461171,8.312562
ID1030,33.845596,0.2858,-0.458427,0.117298,1.274619,0.031832,0.089057,0.038661,0.027536,-0.003991,0.008516,0.01962,-0.01734,-0.009816,0.057461,0.762571,-0.117352,0.012374,-0.89078,0.009886,0.017261,-0.496424
ID1031,0.135926,0.064018,-0.312911,0.117591,1.402471,0.282806,0.061969,0.214509,0.114611,0.028317,0.069501,-0.493185,0.033932,0.261298,0.440317,-5.229335,4.582979,-8.919749,-10.337965,-2.281957,-2.549896,14.511773
ID1032,39.010788,0.259495,-0.172693,0.035355,1.266204,0.502312,-0.019993,0.295131,0.40789,0.25918,-0.199264,-2.236962,-0.337227,-0.414587,1.463643,2.264153,-0.232625,0.692475,0.369643,1.302696,3.256845,-5.134668
ID1033,-7.204083,-0.724703,-0.50655,0.118325,1.627488,0.792375,-0.780268,0.311242,0.320069,0.348523,-0.82492,-0.411565,-0.691909,-0.003772,0.387149,-4.697442,-16.754461,4.607111,19.526763,26.246999,1.254595,-22.371925
ID1034,21.8841,-0.028086,-0.135443,0.016349,1.576217,0.317178,0.027572,0.114844,-1.299513,0.323785,-0.890498,-0.415264,-0.516554,-0.721413,1.150356,-8.964402,-3.955607,-4.758108,26.506675,-0.854014,2.55239,-21.79694
ID1035,2.446669,0.244541,-0.217869,0.06564,1.510777,0.544221,0.064397,0.047332,-0.12417,0.129112,-0.217692,-0.106389,-0.000231,-0.06044,0.232488,-5.265815,6.558548,-3.661953,-18.714399,-5.350014,-6.763151,18.757025
ID1036,18.350021,-0.364118,-0.324975,-0.045772,1.621534,0.339009,-0.198872,0.220646,-0.162129,0.344117,-0.459865,-1.401126,-0.949757,0.027,1.260357,0.030245,-5.224459,5.728919,11.476888,8.403541,-1.03736,-13.428517
ID1037,41.729309,-0.572923,-0.433515,-0.313635,1.772184,-0.069516,-0.085092,0.494365,-0.938854,-0.424596,-0.514983,0.215986,-0.05968,-0.481901,0.578986,19.833824,9.666037,13.287429,-2.332406,4.027592,9.28692,-6.004931
ID1038,24.33077,0.303896,-0.371499,0.042025,1.334906,-0.000527,0.07755,0.086226,-1.025538,-0.251522,0.414168,0.828721,-0.007006,0.133718,0.43457,0.49145,-0.34448,6.169939,-2.673583,-0.611284,1.224025,-3.091913
ID1039,12.5052,-0.477858,-0.175527,0.140608,1.844032,-0.0889,0.370613,0.512778,-2.124107,1.159361,-1.79357,-0.119487,-0.939925,0.10917,1.158534,6.257743,-7.4639,-9.70361,-19.835642,-2.733931,-4.59622,-7.94596
ID1040,38.874863,-0.051742,-0.211052,-0.089177,1.557838,0.395184,-0.049146,0.10794,-0.755974,-0.094125,-0.181056,0.178075,-0.165477,-0.292932,0.082226,-0.228911,-7.448907,1.387336,23.97478,8.416748,3.137458,-17.741379
ID1041,55.340664,0.04238,-0.193342,0.170758,1.412508,0.328582,0.105825,0.23299,1.74766,-0.372749,0.587628,-3.666307,0.144566,0.067872,2.034051,14.93365,-10.71819,3.716078,-0.846074,5.475025,3.063366,-17.369716
ID1042,9.242974,-0.33864,-0.309015,0.039271,1.485912,0.281801,-0.139799,0.349533,0.759413,0.560816,-0.313329,-1.925306,-0.684502,0.585693,1.355091,-4.51063,-7.85711,3.124011,19.289021,13.265123,-3.908079,-14.482808
ID1043,2.529142,-0.449091,-0.604097,-0.05019,1.782148,0.836766,-0.610721,0.170848,0.149087,1.054443,-0.834797,-1.656125,-2.122665,-0.070428,1.703278,0.278962,0.686238,0.111794,-4.863297,-3.618499,1.956101,0.023141
ID1044,13.734962,-0.252993,-0.170283,0.052006,1.846237,0.406871,-0.012321,0.040428,-0.009363,0.260126,-0.157214,-1.379456,-0.373777,-0.129384,1.141243,2.412606,1.004444,-2.076609,-11.45365,-1.452107,0.578568,9.854849
ID1045,21.476322,-0.100647,-0.31737,0.162536,1.71928,-0.137469,0.255536,0.292597,3.179551,-1.286367,0.503294,-0.797209,0.314446,-0.666264,-0.946565,2.079589,-0.381228,-3.033396,-18.606641,1.004569,-4.236238,-6.231091
ID1046,1.223335,-0.117706,-0.382966,-0.000261,1.569457,0.021119,0.049164,0.255005,-0.127183,0.02447,0.081148,-0.060661,0.002807,0.017943,0.000755,-3.334671,-0.241645,-0.007102,-0.499356,0.117455,0.38053,-0.073681
ID1047,16.447058,-0.326984,-0.316367,0.024442,1.593229,0.330904,-0.126757,0.235223,0.22225,0.669796,-0.673644,-1.796163,-0.758045,0.218698,1.480554,0.098592,-2.676464,1.227623,3.953841,5.026223,0.126069,-5.175017
ID1048,39.962269,0.196946,-0.287613,0.127027,1.058388,0.391665,0.064397,0.516079,0.02629,-0.342145,0.331707,1.143475,0.092691,0.224139,-0.903858,-3.706494,-1.640191,4.795984,20.55631,-2.611037,1.939796,-18.319893
ID1049,-12.643642,-0.417172,-0.64965,0.03058,1.97944,0.926364,-0.358319,-0.068512,-0.265968,-0.497179,0.753186,0.746924,0.979678,0.084339,-0.267251,-3.215737,11.539064,-11.874585,-15.38047,-19.320764,-5.96297,18.234208
ID1050,15.223722,-0.442547,-0.42453,-0.129506,1.897314,0.099533,-0.052871,0.55037,0.750102,0.136651,0.597503,-0.972018,0.261179,0.382053,-1.07144,7.490539,0.580158,0.091984,-7.626825,-0.692271,1.37247,-9.195436
ID1051,25.282253,-0.098873,-0.27006,-0.106279,1.552294,0.337093,-0.095303,0.125516,-0.240594,-0.755145,0.525481,2.190523,0.887317,-0.341925,-2.070957,4.576817,2.171021,5.495203,-3.620372,3.679747,5.686737,2.329409
ID1052,-10.738161,-0.633408,-0.251148,0.092532,1.86251,0.503757,-0.21946,0.164711,-0.303783,-0.06357,-0.503973,-1.504827,-0.331855,-1.605082,1.608488,-6.501801,-6.255497,3.214123,29.374234,12.538178,2.785394,-24.584916
ID1053,19.573357,0.186117,-0.344859,-0.070727,1.381276,0.020428,0.032286,0.093897,-1.516408,0.197754,-0.767795,1.797707,-0.043933,-0.379343,0.955167,-3.766419,-2.908835,-0.579563,4.115802,0.851054,-1.284651,4.27573
ID1054,-5.437044,-0.809274,-0.65543,0.30814,1.992918,1.077915,-0.465724,-0.014042,-0.0323,-0.582608,-0.378856,-0.993034,0.195241,-1.142063,1.042048,5.985409,4.111922,-14.345725,-20.752088,-18.509006,-8.171035,12.293705
ID1055,-9.514827,-0.142148,-0.310238,-0.154764,1.584662,-0.033419,0.032286,0.324051,1.819636,0.564355,-0.728611,-0.848484,-0.139813,-0.343917,-0.578596,-7.728975,-0.239669,5.954191,1.59767,1.650032,2.26606,1.033762
ID1056,9.242974,-0.474748,-0.348534,-0.256929,1.793107,-0.072501,-0.038294,0.52582,0.012133,-0.033969,0.145889,0.00502,0.217945,-0.012978,0.007398,3.184078,1.088177,10.287197,-0.870142,11.522848,3.295704,-1.96507
ID1057,24.868057,0.046684,-0.214203,0.209965,1.389418,0.320194,0.13421,0.218413,-0.332698,-0.123536,0.02605,1.764592,0.015937,-0.010991,-1.088992,-7.208423,1.677203,2.622713,26.621673,3.067647,0.169667,-14.383988
ID1058,1.631113,-0.256753,-0.388433,0.1047,1.693707,0.0744,0.110538,0.371617,-0.050359,0.03012,-0.156775,0.05605,-0.004084,0.003312,-0.006464,-2.544808,1.34521,-5.550563,2.650095,-1.016334,-1.227626,0.867996
ID1059,35.612637,0.247096,-0.300185,-0.037583,1.526354,0.004657,0.054534,0.161409,-0.490698,0.004094,-0.139879,0.06429,-0.050529,-0.006465,0.000494,2.75174,-0.207705,1.634986,0.732794,-1.050112,-0.038654,0.11159
ID1060,0.150381,-0.633345,-0.465458,0.09159,1.78218,0.700609,-0.327632,0.180054,-0.334073,-0.769389,0.549375,0.845965,1.071769,-0.655743,-0.897365,1.05553,-8.723924,15.005255,12.399243,10.455008,0.879069,-14.480032
ID1061,0,-0.375694,-0.359027,-0.264563,1.728139,-0.048687,-0.067447,0.432224,0.293321,0.075515,0.36998,-0.008008,0.09826,0.178326,-0.101805,-2.187375,-1.093729,-3.680835,-0.648371,-0.175255,-1.4152,-0.851813
ID1062,17.806318,-0.343115,-0.390506,-0.244771,1.768728,-0.034739,-0.065913,0.468281,-0.480561,-0.174788,0.249848,-0.47359,0.099401,-0.000883,-0.226326,4.542476,2.045478,1.027533,1.481841,0.023874,0.207387,-1.964209
ID1063,38.738937,0.091978,-0.227271,0.043638,1.166821,0.238227,0.062736,0.40477,0.891243,0.22901,0.106901,-2.505863,-0.203522,0.343684,1.626406,-2.126365,-6.380799,0.766976,15.109244,6.412667,-5.253066,-13.719595
ID1064,40.777828,-0.11714,-0.342691,-0.046348,1.633891,-0.008538,0.069878,0.268047,-0.769808,0.007927,-0.228393,0.289541,-0.053215,-0.084866,0.225374,12.122881,-0.39132,4.509635,-4.593859,0.931498,0.682895,-2.370055
ID1065,6.93223,-0.418059,-0.405305,-0.002261,1.798532,0.529013,-0.262548,0.074115,-0.212669,-0.767045,0.611561,1.74913,1.496984,-0.220204,-1.68201,1.876251,4.272853,0.106566,-9.637952,-5.034884,4.154953,10.219425
ID1066,37.515602,0.029932,-0.2268,-0.010115,1.292359,0.23097,0.054297,0.323448,-0.873224,-0.530541,-0.044192,2.732068,0.007643,-0.315999,-2.177077,6.406578,-3.151353,4.034672,2.559622,8.314635,0.420452,-11.5898
ID1067,31.263,0.27595,-0.220297,0.071032,0.925515,0.307656,0.094958,0.575083,-0.815983,-0.307585,-0.212567,2.562269,-0.014729,-0.201401,-1.49621,-3.201231,-4.141489,1.024124,16.066303,-2.020235,-1.623136,-22.364007
ID1068,-17.126688,-0.513242,-0.362423,0.114398,1.970549,0.668848,-0.300781,-0.03092,0.04886,-0.311761,0.433084,1.231175,0.949213,0.374286,-0.868808,-4.678113,7.639245,-4.966658,-13.994041,-9.92884,-1.835843,20.300267
ID1069,28.408552,0.233084,-0.467067,0.151604,1.406157,0.045843,0.123581,0.113844,-0.000158,-0.001019,0.020877,0.018794,-0.014896,-0.011191,-0.005542,0.238883,-0.024905,0.1466,0.035402,0.100777,-0.034233,0.126933
ID1070,27.728922,0.130746,-0.243984,-0.004837,1.365683,0.320631,0.013637,0.195329,0.170931,-0.415613,0.383963,1.412162,0.538343,-0.100312,-1.466365,4.776679,4.519982,-0.214866,-18.166836,-0.90848,3.150063,17.13064
ID1071,5.980748,0.095074,-0.350922,0.02528,1.578411,0.020176,0.07755,0.230456,0.158185,-0.036398,0.211313,-0.189673,0.065359,0.11806,-0.199045,-9.692751,2.70226,-5.763051,7.587449,-1.240738,-1.170658,4.040532
ID1072,-4.757413,-0.222635,-0.412466,-0.011948,1.561697,0.049142,0.039958,0.296433,2.295105,-0.571075,1.741901,-1.755197,0.36758,0.807468,-1.491551,-10.054131,-7.824203,-11.432955,3.899516,-2.755008,-7.345201,8.836969
ID1073,21.748175,0.336411,-0.400371,0.013499,1.208897,0.069185,0.067576,-0.002,-2.042579,0.41813,-0.802668,3.247311,-0.11161,-0.46051,1.467128,-5.942365,-2.860383,-2.465645,5.932678,-2.212042,-3.748762,7.215598
ID1074,-18.27066,-0.655305,-0.798624,0.159888,1.696383,0.854547,-0.84241,0.226852,-0.254212,-1.597726,1.008184,0.290105,1.951712,-0.430388,-0.851634,-5.19436,4.470122,2.382712,0.773952,-2.773591,6.444852,8.090965
ID1075,11.14594,-0.06543,-0.437693,0.017552,1.582212,0.060797,0.069111,0.276486,-2.883589,0.571879,-2.01181,1.164943,-0.60935,-0.730905,1.141315,-0.359835,-9.635446,-8.480556,-9.640668,-2.003175,-5.04424,-1.896671
ID1076,-12.20525,-0.117056,-0.407402,-0.054243,1.901686,0.718422,-0.087505,-0.117611,-0.257783,-0.094854,0.135919,0.399974,0.29213,-0.016572,0.106058,-8.423409,6.752509,-11.93959,-18.36019,-11.852089,-9.408161,19.220192
ID1077,-25.961884,-0.44759,-0.428553,0.053534,1.894287,0.500173,-0.216517,0.000466,-0.323876,-0.511056,0.704801,1.221053,0.982627,0.01064,-0.993191,-7.389256,5.547839,-6.981058,-14.602967,-6.587239,0.531922,18.495949
ID1078,7.068157,-0.298819,-0.376243,-0.273422,1.790719,-0.050415,-0.068982,0.472117,0.253235,0.095072,0.129269,-0.281163,0.044401,0.040446,-0.242111,-0.387791,-0.718341,-0.787642,0.793142,0.13768,0.596762,0.690476
ID1079,22.155952,0.324976,-0.379008,0.081452,1.225484,0.088537,0.092126,0.025618,0.506638,-0.330451,0.41455,-1.317398,0.0412,0.161054,-0.602366,-6.360997,0.93047,-1.578965,8.64402,-0.813308,-0.702372,4.776506
ID1080,-1.223335,0.245547,-0.219409,0.068813,1.506159,0.542996,0.065164,0.046565,0.0441,0.004305,0.036834,0.415347,0.115064,0.067601,-0.234353,-4.680076,3.733731,-7.75778,-18.980326,-4.357871,-6.892376,20.8784
ID1081,-5.844822,-0.352393,-0.306902,0.151594,2.059017,0.484028,0.115798,-0.163642,-0.864938,0.614645,-0.517122,-0.455489,-0.376281,-0.176759,1.090213,-4.103286,2.856423,-7.453718,-20.246092,-10.844972,-6.647282,14.434364
ID1082,24.310459,-0.302347,-0.106634,0.11311,1.773226,0.292548,0.128073,0.081855,-0.625094,0.527221,-0.501473,-1.254023,-0.411509,-0.28139,1.522614,-2.894839,-7.883051,-2.011763,27.859955,0.071701,4.499703,-26.626272
ID1083,-9.922605,-0.402124,-0.502403,0.011605,1.890219,0.85128,-0.362155,0.0481,0.346356,0.255805,-0.093135,-0.096037,-0.09942,0.19886,0.189149,-2.800912,9.591611,-9.714402,-19.45256,-23.923157,-6.732685,19.074353
ID1084,13.184831,-0.257649,-0.359218,0.037072,1.742266,0.44353,-0.125223,0.050332,0.106164,0.678381,-0.430916,-1.428864,-0.890036,-0.024611,1.316712,3.324091,6.918645,-3.716578,-17.772127,-7.853809,1.222843,13.131278
ID1085,40.098728,0.068424,-0.208485,0.145311,1.476785,0.288904,0.109661,0.15397,0.017418,-0.478851,0.226353,1.681616,0.511786,0.071381,-1.404265,8.423526,-3.865039,6.472739,-9.762314,2.068049,0.506542,-2.629979
ID1086,-3.1263,-0.071597,-0.378059,0.103748,1.734742,0.522387,0.039847,-0.011741,-0.064063,-0.27073,0.525782,0.975512,0.51981,0.204509,-0.589639,-3.776724,8.76689,-6.240915,-17.27633,-7.708625,-2.109677,20.650171
ID1087,21.476322,-0.112853,-0.210244,-0.090131,1.366531,0.286639,-0.082261,0.311174,-0.053732,-0.029569,-0.366266,-0.154846,-0.147143,-0.022465,0.172854,-4.973884,-6.938697,5.832922,25.280144,6.703252,-5.661244,-19.525382
ID1088,7.747787,-0.303531,-0.365342,-0.330505,1.951977,-0.009072,-0.098134,0.601771,2.716673,1.395502,0.955084,-0.137434,0.238257,0.670384,-1.22943,7.325516,-0.464413,7.257298,-20.002097,-0.194124,4.947625,-17.677932
ID1089,2.517191,-0.501838,-0.428585,0.104282,2.019307,0.646543,-0.283136,-0.082321,-0.059757,-0.561335,0.762616,1.425416,1.323707,0.063373,-0.991791,2.472618,9.304798,-5.677838,-14.9816,-14.657233,-3.318499,14.657888
ID1090,21.612247,-0.654809,-0.491699,0.114292,1.991991,0.594106,-0.30551,0.028851,-0.157712,0.387092,-0.319624,-0.876187,-0.926676,-0.363094,0.681212,12.881058,10.806747,-8.524567,-21.976817,-29.022832,-1.081592,13.296755
ID1091,0.815557,-0.469439,-0.351268,-0.416585,1.772907,-0.165649,-0.054405,0.526587,0.041304,-0.064487,0.021855,-0.024423,0.06937,0.00119,-0.008101,-0.325039,0.164841,-1.097556,-0.097667,-0.432186,-0.07205,0.123035
ID1092,47.166355,0.369524,-0.394025,0.041428,1.258659,0.013014,0.075248,0.03329,-0.632146,0.041039,-0.066307,0.378917,-0.069072,-0.006889,0.042146,4.360146,-0.77517,1.228998,-1.848958,1.483365,-0.039164,0.626427
ID1093,32.622261,-0.240322,-0.332764,0.00552,1.636813,-0.058018,0.13739,0.271116,-0.609778,0.097734,-0.241328,0.407461,-0.055474,0.002027,0.395556,12.489844,-1.644535,5.025657,-6.161061,1.611186,0.039097,-3.726406
ID1094,25.553019,0.067921,-0.195259,0.16347,1.43384,0.318686,0.109661,0.180822,-0.751021,0.663376,-0.50839,-0.222074,-0.541782,-0.232834,0.893046,-13.341802,-4.667903,-7.592869,29.679965,-0.524607,2.157523,-21.753217
ID1095,14.544091,-0.176219,-0.267358,0.007069,1.366531,0.24784,-0.080726,0.354903,0.040355,0.062199,-0.237291,-0.455919,-0.124702,0.139209,0.29932,-8.171034,-7.277961,2.078423,27.352758,5.928199,-5.158039,-16.91111
ID1096,-52.331543,0.112761,-0.335465,-0.02398,1.665244,0.032617,0.053,0.289528,3.701263,-0.620014,2.217315,-1.826221,0.255829,0.486956,-1.455835,-25.91379,-16.492334,-17.969315,-18.556177,1.929866,-10.81797,-4.940342
ID1097,21.8841,0.137957,-0.457988,0.140954,1.428243,0.044461,0.111306,0.129955,0.159077,-0.000175,0.002878,-0.070191,-0.009123,0.002913,0.002245,-1.214049,0.031594,-0.373295,0.901068,-0.051265,-0.01027,-0.065613
ID1098,7.204083,-0.273812,-0.368892,-0.260573,1.763388,-0.044823,-0.063611,0.448335,0.052775,0.00798,0.037698,-0.055651,0.021865,0.031851,-0.056034,-1.221198,-0.247439,-0.277627,1.309724,0.005436,-0.276301,0.929106
ID1099,32.894115,-0.289614,-0.313569,-0.103368,1.69088,-0.022329,0.032286,0.354739,1.449126,0.175756,0.001681,-0.452334,-0.069943,0.001048,-0.602798,9.144397,3.097917,1.341813,-3.223424,-0.64545,-0.011066,-0.40291
ID1100,28.952257,0.08634,-0.375269,0.123486,1.458088,0.025517,0.099798,0.140695,-0.020786,-0.023363,0.035395,0.004771,-0.000636,0.063378,0.003525,1.025092,0.560964,-1.163996,2.159938,-0.0344,-0.061067,0.851709
ID1101,0.112305,-0.156734,-0.200034,0.084961,1.974791,0.383717,0.078973,-0.173616,0.09725,0.012473,0.024347,-0.084255,0.066894,0.002231,0.239171,-2.201701,1.480947,-6.646151,-19.808649,-3.859143,-2.703829,12.341198
ID1102,8.794288,-0.456568,-0.486256,-0.005674,1.89157,0.776604,-0.239406,0.006672,-0.151567,-0.969925,0.923478,1.792432,1.624141,0.089122,-1.618602,3.136415,0.806311,4.34862,-0.681887,2.675898,5.328145,3.028984
ID1103,2.718522,0.315708,-0.301725,-0.022849,1.303458,-0.022895,0.056069,0.081623,1.687265,-0.183607,0.309043,-1.537959,0.118478,-0.008428,-0.699133,-14.930768,1.324161,-2.487763,11.125512,-0.294613,-0.357228,5.776572
ID1104,43.904125,0.040253,-0.46958,0.153677,1.421614,0.044681,0.118977,0.158341,-0.922559,0.220813,-0.030693,0.748721,-0.1117,0.045305,0.362559,10.172124,-2.224833,0.523756,-7.845214,1.379639,-0.239261,-3.164983
ID1105,-12.5052,-0.778612,-0.493858,0.198341,1.620356,0.608686,-0.711222,0.425552,0.001813,-0.123944,-0.043964,0.272557,0.473464,-0.098708,-0.736183,-0.375342,-8.039516,18.887899,15.501843,28.311054,-7.298738,-20.265513
ID1106,22.155952,-0.42398,-0.455506,-0.2432,1.798102,0.022407,-0.125753,0.508175,0.797149,0.265484,0.512178,-1.12778,0.067798,0.195464,-1.042207,8.360407,3.502841,4.382625,-2.989399,-0.219981,4.054993,-4.053142
ID1107,3.398152,-0.540784,-0.391574,-0.249703,1.873029,-0.062165,-0.044432,0.649336,0.025966,-0.000617,0.020476,0.015457,0.001372,-0.001926,0.021128,1.149704,-0.019657,0.563014,-1.206877,0.479231,0.044581,-1.253163
ID1108,34.363163,-0.113003,-0.146501,0.045063,1.654757,0.308067,0.042149,0.103336,0.14608,-0.396803,0.299314,1.76093,0.464645,0.223684,-1.594842,9.940488,-1.387925,8.525184,-6.109233,0.462979,0.252451,-0.087295
ID1109,18.485949,-0.355273,-0.394936,-0.237105,1.755219,-0.031974,-0.065913,0.46061,-0.336831,-0.121056,0.257717,-0.411625,0.091695,-0.009672,-0.258369,4.377057,1.432669,-0.421452,3.039897,-0.476135,0.59949,0.007198
ID1110,-10.174732,-0.336151,-0.317709,0.160454,2.063918,0.48651,0.1181,-0.181287,-0.743848,0.447298,-0.350161,-0.053356,-0.023662,-0.046714,0.679153,-6.494875,9.920654,-9.446003,-19.798982,-11.033792,-6.138879,17.821945
ID1111,10.058531,-0.091851,-0.338136,-0.038902,1.641117,-0.005805,0.066042,0.284158,0.159706,0.024134,0.009674,-0.048252,0.023089,-0.007442,-0.006633,-2.373946,-0.162486,-0.650169,0.004567,-0.5124,-0.005588,-0.39869
ID1112,3.073695,-0.063994,-0.198212,0.055367,1.856761,0.340049,0.045985,-0.101501,-0.020829,0.231371,-0.202085,-1.065251,-0.38132,-0.142473,0.951179,-1.962887,4.299197,0.16782,-13.367498,-4.584447,-1.905672,10.951011
ID1113,49.058891,-0.346361,-0.091272,0.07029,1.769362,0.278065,0.122703,0.086459,-0.236864,-0.129634,-0.15152,0.703284,-0.071979,0.016343,-1.054522,17.448611,-10.635485,16.457286,24.993394,9.094602,4.502667,-31.471178
ID1114,-2.386933,-0.521096,-0.370905,0.122503,2.043215,0.665769,-0.257051,-0.0501,-0.001325,0.374564,-0.242962,-1.025766,-0.711696,-0.318291,0.992506,0.445451,5.748273,-3.257149,-15.78334,-8.240341,-1.800448,11.745622
ID1115,8.019639,-0.28872,-0.269243,-0.037447,1.465397,0.275518,-0.127524,0.338025,0.0997,-0.124431,-0.005581,0.333659,-0.036143,0.011521,-0.054202,-6.577477,-7.480928,3.70176,25.348499,8.832711,-4.456249,-18.318664
ID1116,89.575294,-0.454642,-0.283032,-0.104813,1.60103,-0.088711,0.093661,0.320216,-1.855052,-0.47106,0.253366,-0.211698,0.21148,0.041757,0.128233,31.734667,7.233676,18.386457,11.427073,10.380022,4.046344,4.346964
ID1117,-2.038891,-0.738683,-0.695957,0.07673,1.884941,1.052939,-0.580034,0.039661,-0.196263,-1.472003,0.879603,0.678901,1.872534,-1.088042,-1.311461,3.514494,-0.50432,12.155483,0.67769,4.320219,5.018394,-6.315616
ID1118,11.553718,-0.389879,-0.301193,-0.069083,1.602748,0.365241,-0.248739,0.268979,0.415656,0.7426,-0.548149,-1.860966,-1.298073,0.348928,1.689703,-2.102285,-9.132498,4.642356,13.344523,11.749776,-4.875346,-13.653289
ID1119,16.854836,-0.08571,-0.319288,0.078321,1.572274,0.315165,-0.005543,0.112474,0.717608,0.660703,-0.041219,-2.094104,-0.57879,0.348302,1.546653,6.335169,6.406772,-4.445393,-18.68259,-1.05971,4.11979,15.536733
ID1120,21.20447,0.148293,-0.485948,0.083651,1.266011,0.142321,0.072179,0.071649,2.20284,-0.704325,0.738404,-1.876414,0.0858,0.286354,-0.922797,-9.912249,0.024391,-0.359602,14.444914,-0.977177,-0.254521,8.677867
ID1121,31.263,0.042153,-0.167518,-0.080078,1.339797,0.303226,0.000595,0.285857,0.130418,0.612823,-0.420774,-1.931401,-0.579093,0.170617,1.497319,0.466645,-3.875348,2.261064,5.660835,3.808746,-1.682479,-8.994389
ID1122,48.16011,-0.441143,-0.22812,0.056907,1.843221,0.493516,-0.16499,0.119447,0.467802,0.455224,-0.501589,-1.978767,-0.895581,0.03534,1.571436,17.152502,3.314431,1.394693,-12.661508,-6.569071,6.996097,-0.099215
ID1123,17.534466,-0.35254,-0.396789,-0.33528,1.854117,-0.022895,-0.104272,0.543465,1.17839,0.539652,0.572522,0.138608,0.264525,0.27268,-0.336256,7.317674,1.887902,4.819808,-5.29798,0.721253,3.773577,-7.658128
ID1124,4.077783,-0.18148,-0.414979,0.113025,1.765775,0.061991,0.138157,0.38159,2.218424,-0.675581,0.639917,-1.664251,0.428728,-0.004573,-1.56437,-3.115128,0.99701,-7.23253,-14.301587,-0.811399,-1.479607,-4.427839
ID1125,5.980748,-0.627627,-0.309321,0.130923,1.790411,0.589585,-0.326865,0.252169,0.180387,-0.071402,0.509339,1.861162,0.841288,0.752434,-1.712813,5.045786,-1.999506,0.846054,-1.317319,0.724924,4.115902,1.976735
